Price,Close,High,Low,Open,Volume
2004-09-28,3.1557488441467285,3.169181372741003,2.9903240716355364,3.01743939789137,338581080
2004-09-29,3.2607245445251465,3.3587356985300003,3.1400770737334502,3.1517688582658727,610329060
2004-09-30,3.223907947540283,3.291073195129011,3.2089825739622246,3.2313712268223487,275160564
2004-10-01,3.2980384826660156,3.339331931541632,3.2064954596995032,3.253759105725109,302497200
2004-10-04,3.3597304821014404,3.4047554518127487,3.334108238164263,3.3644571547472437,260455284
2004-10-05,3.4420700073242188,3.4460501390486984,3.28958052926302,3.3497804363409505,299464236
2004-10-06,3.4099788665771484,3.4440595390481414,3.383113100102139,3.4216708868250167,267628104
2004-10-07,3.454010248184204,3.479632493139104,3.3967953239571798,3.4059991115369446,282301416
2004-10-08,3.4261491298675537,3.4746562989293843,3.408487149024047,3.450775511025956,221390388
2004-10-11,3.364705801010132,3.4542587582157274,3.3296311593931542,3.407989078583795,209442348
2004-10-12,3.4179394245147705,3.4231642654092114,3.3184361382256067,3.344306992660789,233310456
2004-10-13,3.505005359649658,3.570925902192029,3.4846077190505755,3.5652052630529782,395324280
2004-10-14,3.532369375228882,3.541821535964925,3.4467955984877436,3.5077420445184235,208842948
2004-10-15,3.5848562717437744,3.619433929737261,3.531124498101562,3.605255096813277,263895840
2004-10-18,3.710479974746704,3.711474889095042,3.5127169297935517,3.5622201990497944,280726992
2004-10-19,3.680131196975708,3.791077659841789,3.6654541953077375,3.743813301582439,362197440
2004-10-20,3.4948065280914307,3.7062504862923036,3.47266648317761,3.6823696966703188,454453092
2004-10-21,3.7159523963928223,3.734609292679682,3.5229160159945354,3.5920713349995546,582996420
2004-10-22,4.289340496063232,4.4818798964800655,4.081627110462666,4.2423254579103125,1474200324
2004-10-25,4.661732196807861,4.83660913488874,4.292325562342762,4.388097090988428,1309257432
2004-10-26,4.522427558898926,4.792081109103249,4.477651198591239,4.63536337403189,891391716
2004-10-27,4.626159191131592,4.714468621261574,4.521680862662861,4.545313277454528,533725740
2004-10-28,4.808498859405518,4.835614186296279,4.616955803469702,4.643821335281776,593278128
2004-10-29,4.742330074310303,4.973924257780989,4.741335159868652,4.947555470118545,845653500
2004-11-01,4.876410484313965,4.9172071877815995,4.7580019274038925,4.814718682914835,488507004
2004-11-02,4.847554683685303,4.956510369782445,4.809493875991165,4.9448183482701875,453398148
2004-11-03,4.7679524421691895,5.014968990767548,4.745066565460958,4.929893138961935,554992452
2004-11-04,4.594566345214844,4.736358932787049,4.560983840369382,4.687602444488972,575807616
2004-11-05,4.212723731994629,4.534865595999226,4.192823070812941,4.52690533152655,792530676
2004-11-08,4.292325973510742,4.364216720155777,4.213967097844028,4.252027434649964,447224328
2004-11-09,4.196554660797119,4.358246993138772,4.111230431295633,4.33088376286456,442125432
2004-11-10,4.175658226013184,4.291578778612881,4.137597421008908,4.24555865908481,425334240
2004-11-11,4.552774906158447,4.570934105293184,4.168442715695857,4.207249110526584,598820580
2004-11-12,4.527402877807617,4.7214344161709585,4.41297302524596,4.607751104922987,669174156
2004-11-15,4.598795413970947,4.684617319821405,4.446555512332387,4.488844821560062,475583940
2004-11-16,4.292076587677002,4.464465504675307,4.249538434814718,4.415460646300674,835859304
2004-11-17,4.29108190536499,4.415461372676632,4.204016230847394,4.2045143990370555,724590684
2004-11-18,4.167697906494141,4.338843074181009,4.122671753908552,4.236106204154074,664518816
2004-11-19,4.2139668464660645,4.228395238351947,4.142324477215617,4.206504277417071,350421228
2004-11-22,4.107000827789307,4.216454680237233,4.0127214339468935,4.091329148996463,494233272
2004-11-23,4.167200088500977,4.2495390892832825,4.141827164702085,4.178393941824994,496035468
2004-11-24,4.347301006317139,4.408247690013126,4.291330790622832,4.3487940889159855,610628760
2004-11-26,4.4624762535095215,4.478396779262495,4.3612310379314865,4.373171432246216,258944796
2004-11-29,4.503770351409912,4.551034236327414,4.415709762169552,4.486606537534752,426237336
2004-11-30,4.526904582977295,4.552278455032103,4.483869676909894,4.495312377449293,307692000
2004-12-01,4.476655960083008,4.539840371210101,4.4664565470311945,4.526158046776899,314249436
2004-12-02,4.462724685668945,4.515212936327352,4.441580266748081,4.475162774325996,250185564
2004-12-03,4.487601280212402,4.5040190261582405,4.417948269010655,4.476406479168755,234533232
2004-12-06,4.385361671447754,4.495063423342606,4.378644695950318,4.456008649783141,249909840
2004-12-07,4.264464378356934,4.38312177418299,4.242573419566391,4.378146728637659,274561164
2004-12-08,4.228395462036133,4.320435240492756,4.1973000007036,4.237599013286744,301370328
2004-12-09,4.314216613769531,4.315958543638521,4.190832995680518,4.235112141958442,305853840
2004-12-10,4.269937515258789,4.3502857317564185,4.260982338639358,4.314215704212592,172515312
2004-12-13,4.240086555480957,4.307997636512788,4.215209904687417,4.2828730866211595,192551256
2004-12-14,4.445063591003418,4.448297181173503,4.218941692413563,4.2537679609794985,443092464
2004-12-15,4.4721784591674805,4.494815488812992,4.394565650670153,4.427650467229824,458381160
2004-12-16,4.389838218688965,4.4898396664256035,4.376902910840049,4.401778612240523,342569088
2004-12-17,4.479640960693359,4.490088272349017,4.3918287490275,4.397052167858105,295152552
2004-12-20,4.602527141571045,4.688100208589264,4.52416827050276,4.527402808818289,392986620
2004-12-21,4.570934772491455,4.673672597862057,4.562228916231072,4.63461687628059,220431348
2004-12-22,4.6343674659729,4.648049788413761,4.55252664433901,4.574665500926181,156123720
2004-12-23,4.674169063568115,4.691582671021765,4.626905656740695,4.6629752110550395,144439416
2004-12-27,4.773922443389893,4.8084989174411,4.704020584036831,4.7052638715117965,243919836
2004-12-28,4.7950663566589355,4.814718640935965,4.751533283533464,4.778897457663301,165666168
2004-12-29,4.798547744750977,4.813971522607731,4.770686827767505,4.770686827767505,107016876
2004-12-30,4.915465354919434,4.931137508166968,4.772429464856264,4.800290385970976,235935828
2004-12-31,4.795812606811523,4.972181668460694,4.7900910200406335,4.956012770446561,306433260
2005-01-03,5.042580604553223,5.065714850087565,4.862229994648758,4.910489736265309,633134232
2005-01-04,4.838349342346191,5.048053010369309,4.812976894467467,5.009993153565146,549685764
2005-01-05,4.813724040985107,4.898051926752742,4.781882987107414,4.812230958340789,329134536
2005-01-06,4.690338611602783,4.873175808792353,4.669692361346305,4.852778405622165,415068516
2005-01-07,4.82218074798584,4.832131313695254,4.696060301934249,4.742329745191059,386129484
2005-01-10,4.852280139923096,4.927902634951789,4.771931920322117,4.838349443315327,301282416
2005-01-11,4.814468860626221,4.918202074367766,4.805513683279195,4.866210569956585,278069652
2005-01-12,4.860240459442139,4.873922309128752,4.738846689840921,4.834120995489919,326784888
2005-01-13,4.858996868133545,4.9102418314786505,4.827155816107694,4.860240629603651,273702024
2005-01-14,4.974420547485352,4.975415935830144,4.829145988535081,4.8756638038484015,385226388
2005-01-18,5.072183609008789,5.100044530340883,4.941833232003207,4.999297004368401,526377096
2005-01-19,4.90800142288208,5.1070089142124555,4.893325608674761,5.090838595703229,449857692
2005-01-20,4.823922634124756,4.881883155922408,4.776161052043986,4.788598667797623,359703936
2005-01-21,4.683622360229492,4.8597430476378936,4.679642229022554,4.839344697454425,369965664
2005-01-24,4.4955620765686035,4.709742658508847,4.485611983783645,4.6938221308573045,560347092
2005-01-25,4.406007766723633,4.533372917689977,4.385361516748596,4.525909401180796,425941632
2005-01-26,4.707503318786621,4.7117322972218485,4.456505722546402,4.459490939558851,491823684
2005-01-27,4.678647041320801,4.698049528078494,4.607004683782367,4.69556247946322,264830904
2005-01-28,4.734867095947266,4.843325569425949,4.635363800555239,4.726906832315904,487839672
2005-01-31,4.866210460662842,4.884619457116143,4.769195646586948,4.818200510800284,383484132
2005-02-01,4.773673057556152,4.892082098362602,4.742081797921032,4.8353653381087405,752806440
2005-02-02,5.123426914215088,5.393080937384595,5.066213413587249,5.361986427176345,1310660028
2005-02-03,5.24531888961792,5.307757705534317,5.119695664503188,5.124173490144939,519004476
2005-02-04,5.083625316619873,5.167954613306355,5.039843873282491,5.136113563606441,592179228
2005-02-07,4.876410484313965,5.134372491147833,4.863475175406892,5.106014824384056,517897584
2005-02-08,4.941336631774902,4.975665682747018,4.83909649417553,4.8995450115448635,458740800
2005-02-09,4.765712261199951,5.014968404708137,4.71297563868283,4.994072833370327,686173140
2005-02-10,4.676158905029297,4.781383762643818,4.608248307428416,4.775413329363433,758548692
2005-02-11,4.661732196807861,4.784120884358647,4.628646435506193,4.6433236739621995,524115360
2005-02-14,4.800787925720215,4.803026601543068,4.502526913327645,4.54854703520797,1540945512
2005-02-15,4.856509685516357,4.971186954674929,4.803026521790496,4.815961830321348,1030280688
2005-02-16,4.935614109039307,4.958499506691548,4.833373990813242,4.843324555266112,660630708
2005-02-17,4.9229278564453125,4.968948453170065,4.895813476996725,4.921187348765164,416159424
2005-02-18,4.924171447753906,4.946310778388308,4.892081078596369,4.93810214329525,339096564
2005-02-22,4.760488986968994,4.947803541429333,4.736110977665836,4.888101568654563,538808652
2005-02-23,4.824668884277344,4.83785304057718,4.69307522038899,4.80849903678453,622816560
2005-02-24,4.69879674911499,4.722677538416385,4.533123358591399,4.5614824476292,1031539428
2005-02-25,4.623671054840088,4.724418570032133,4.614715878154493,4.705263507298936,398541060
2005-02-28,4.676407814025879,4.723175423424714,4.623173972478311,4.626905730703422,312423264
2005-03-01,4.6283979415893555,4.7201893363577065,4.527402522635666,4.708747110390352,372075552
2005-03-02,4.606507301330566,4.668447952060035,4.586109896849007,4.62566141828964,291128580
2005-03-03,4.652030944824219,4.670438521527345,4.58486544910104,4.63013998248465,304039656
2005-03-04,4.624417781829834,4.658000288242905,4.603770583814967,4.644318438594164,270693036
2005-03-07,4.696807384490967,4.716459197088334,4.652527764876378,4.6711851369809985,346349304
2005-03-08,4.6070051193237305,4.7226773015810695,4.601283532383929,4.704020406250316,321522156
2005-03-09,4.511232852935791,4.593323480556452,4.481631424522104,4.5823780003411025,453961584
2005-03-10,4.477153301239014,4.507502220122006,4.412973025992032,4.502775547117989,437981580
2005-03-11,4.422923564910889,4.501282436702736,4.406754665139762,4.488596448385592,320810868
2005-03-14,4.35302209854126,4.43784861428149,4.292823384974859,4.436107632769799,445418136
2005-03-15,4.443073272705078,4.477651168055468,4.333619895588889,4.3607342742814685,416467116
2005-03-16,4.368196487426758,4.44307339320667,4.35352067077323,4.395560661938248,283967748
2005-03-17,4.459988594055176,4.46869444994275,4.3731712983496145,4.406257058281257,330093576
2005-03-18,4.478646278381348,4.487601455974769,4.435610424127549,4.448048513114419,283316400
2005-03-21,4.499541282653809,4.531630704478174,4.409242028835576,4.459490650652751,299048652
2005-03-22,4.44282341003418,4.525908939593068,4.4241674646305675,4.5070031991431465,225042732
2005-03-23,4.452277183532715,4.483621013931142,4.427152634194335,4.427152634194335,193606200
2005-03-24,4.458993434906006,4.4990431189576965,4.457749199568163,4.495062987859843,148059792
2005-03-28,4.512973785400391,4.597054706037175,4.501281765256144,4.519441913137382,349170480
2005-03-29,4.466953754425049,4.559243312062718,4.42963949166011,4.503769849054043,258661080
2005-03-30,4.488844871520996,4.513720573583106,4.467699505680162,4.493571544049404,249194556
2005-03-31,4.490337371826172,4.51222785870575,4.4189433758801355,4.426655266002707,270473256
2005-04-01,4.478646278381348,4.551034240424941,4.4774015688931605,4.52143281154193,247032720
2005-04-04,4.609243869781494,4.609990411043712,4.47367102857392,4.476406450557575,322732944
2005-04-05,4.690836429595947,4.732876420466376,4.6659607262048,4.669940857707163,349118532
2005-04-06,4.707005500793457,4.717702133144632,4.666208800015078,4.707503194947254,209893896
2005-04-07,4.819942474365234,4.841335268136471,4.692578256220937,4.696060693812883,387300312
2005-04-08,4.777404308319092,4.853275178375011,4.7624786969988895,4.818200536866156,204459336
2005-04-11,4.806758403778076,4.845813177461639,4.7841209022749105,4.803275018477991,216203580
2005-04-12,4.824916839599609,4.836359064091929,4.711731720025417,4.801036054414355,292491216
2005-04-13,4.799294471740723,4.833872364740454,4.719692322700533,4.8127279476215366,261969768
2005-04-14,4.762478828430176,4.8348677372344975,4.728896320531549,4.807753357815542,245861892
2005-04-15,4.602029800415039,4.7348662616109385,4.593571370054749,4.728895827942225,462632904
2005-04-18,4.651034832000732,4.673672332164201,4.564467332579578,4.591581710170211,261749988
2005-04-19,4.761235237121582,4.776160373906818,4.677402685280116,4.709741903631435,336862800
2005-04-20,4.927902698516846,4.987605617035331,4.873425568772834,4.939843092622764,617441940
2005-04-21,5.080143928527832,5.099546418642375,4.958251981604353,4.98561568303379,709365924
2005-04-22,5.368454456329346,5.572187696978627,5.329896904147613,5.544823523632629,1326875796
2005-04-25,5.560495853424072,5.590595449676827,5.410991364550236,5.418454881330745,792806400
2005-04-26,5.44158935546875,5.522436224048221,5.430146654713161,5.478157081656239,690189120
2005-04-27,5.4672112464904785,5.493828404820761,5.391588749981028,5.422683259884417,410181408
2005-04-28,5.459002494812012,5.524426051356676,5.415717796566013,5.460245782227547,346964688
2005-04-29,5.472684383392334,5.5286545952297255,5.418454679150232,5.520196164391509,366441192
2005-05-02,5.529649257659912,5.564723896867131,5.477907552607084,5.523679297920258,390305304
2005-05-03,5.626665115356445,5.67542160852881,5.505520660713093,5.518704816897428,710496792
2005-05-04,5.684128284454346,5.718457333171404,5.646815440615797,5.652536079745465,482856660
2005-05-05,5.6463165283203125,5.687112752064019,5.618953779778135,5.687112752064019,300083616
2005-05-06,5.672187805175781,5.702785569051255,5.633630252463834,5.681641150531264,270285444
2005-05-09,5.6224365234375,5.684128324740063,5.607759284900288,5.671691184033525,221250528
2005-05-10,5.6667160987854,5.6667160987854,5.590098212384992,5.608754634306882,253578168
2005-05-11,5.7535319328308105,5.770696220065792,5.6699496464653025,5.6958202638652065,458692848
2005-05-12,5.689601421356201,5.776915939526083,5.676666112736386,5.741591502923236,357570072
2005-05-13,5.7025370597839355,5.748557183878202,5.654775953963454,5.701044451165409,296323380
2005-05-16,5.747561931610107,5.761741001660924,5.685870131639396,5.71348220447286,227028744
2005-05-17,5.7993035316467285,5.807263794332525,5.726417406054558,5.735373057071911,312043644
2005-05-18,5.949305057525635,5.969454562326439,5.809005539200323,5.811244215068923,491987520
2005-05-19,5.949802398681641,5.999305433853797,5.92716584445122,5.978659182431626,388271340
2005-05-20,6.010250091552734,6.011743173950386,5.961493604356014,6.000299526862605,326213460
2005-05-23,6.354532718658447,6.4204534974962435,6.037614338070297,6.04880819112105,854676468
2005-05-24,6.368213653564453,6.603042357678738,6.306024632749592,6.392094442322965,1160562276
2005-05-25,6.4878668785095215,6.49209585703344,6.234630601196291,6.286870478026384,721593684
2005-05-26,6.447815895080566,6.561250819849298,6.4254281902093,6.49159828649431,541322136
2005-05-27,6.616972923278809,6.618216210716161,6.4490608640357365,6.479159985484193,486876636
2005-05-31,6.897324085235596,6.925433380068214,6.70080455054952,6.70229668518239,888582528
2005-06-01,7.164240837097168,7.28588392974929,7.015483839705303,7.044836894244717,1406260332
2005-06-02,7.161754131317139,7.2085203223457395,7.079663027933501,7.182399908729698,718245036
2005-06-03,6.9717020988464355,7.196579278034506,6.900805329412173,7.134140939269913,750540708
2005-06-06,7.237375736236572,7.307276645599437,7.010757094256922,7.0246873171145845,900134964
2005-06-07,7.291604518890381,7.452551704542718,7.2214552361886,7.39061105773535,971947080
2005-06-08,6.954288005828857,7.293345680483653,6.91548161025532,7.284888198393308,1027007964
2005-06-09,7.1222004890441895,7.176678564857192,6.979164137904074,7.082647549841762,656986356
2005-06-10,7.027424335479736,7.146330111878485,6.965732060451124,7.139116390182183,507356136
2005-06-13,7.0336432456970215,7.069464429594103,6.878666488577336,6.960757116419974,511615872
2005-06-14,6.92418909072876,6.996079828503889,6.909263953581906,6.9301595247830585,403272324
2005-06-15,6.835879802703857,6.898068823442544,6.652544434695176,6.840855322518296,834488676
2005-06-16,6.901552200317383,6.922944992116192,6.792844889712852,6.822446317506871,497997504
2005-06-17,6.972697734832764,6.972697734832764,6.86324340286495,6.940358987250987,416958624
2005-06-20,7.13190221786499,7.156031378353161,6.759510389379372,6.867969321013022,840147012
2005-06-21,7.160260200500488,7.221454776144297,7.088866212919764,7.165981787148434,604686708
2005-06-22,7.196579456329346,7.2717037839791265,7.180907777979116,7.20578348047128,418541040
2005-06-23,7.206778526306152,7.333645511920434,7.1269275245892985,7.164240842011136,561693744
2005-06-24,7.39434289932251,7.412998847111335,7.203544963009815,7.236380928940628,710137152
2005-06-27,7.564741134643555,7.573945158499136,7.310013209617479,7.4353871065131685,711403884
2005-06-28,7.512502670288086,7.692851862949675,7.512502670288086,7.618971299142731,760698540
2005-06-29,7.281654357910156,7.5717067272492065,7.267475288052054,7.524940065233104,731216052
2005-06-30,7.317227840423584,7.4361345720872825,7.239863881809236,7.321954513474199,603172224
2005-07-01,7.24508810043335,7.369217774831658,7.19459015052739,7.3393665504760115,368734896
2005-07-05,7.3560333251953125,7.362750300702381,7.219713940190275,7.266232230588921,299460240
2005-07-06,7.251802921295166,7.403047908624973,7.248320958197679,7.395585814281965,319691988
2005-07-07,7.351804733276367,7.358271913625656,7.1769277969228265,7.198818282855926,426457116
2005-07-08,7.368969440460205,7.400561646706622,7.314740679717829,7.369467134666724,298005696
2005-07-11,7.297326564788818,7.3781724800885,7.239366049502617,7.373197434345956,335276388
2005-07-12,7.258272171020508,7.323445937242318,7.237127751516447,7.298321860132033,234361404
2005-07-13,7.43439245223999,7.443844849507887,7.266232020190875,7.276430484718809,457058484
2005-07-14,7.484890460968018,7.630662240507005,7.464492109759031,7.595587599104366,426281292
2005-07-15,7.4923529624938965,7.547329208428162,7.4572778474109995,7.493597197917248,337198464
2005-07-18,7.451307773590088,7.510014828920325,7.406779787930668,7.462750947354642,248063688
2005-07-19,7.70902156829834,7.720216369228917,7.507527949398101,7.5149900440314354,504351144
2005-07-20,7.761260986328125,7.776434970700778,7.507527964538346,7.601309188731096,571843584
2005-07-21,7.8095197677612305,7.9055406155444565,7.741608686867482,7.812256137723677,790784424
2005-07-22,7.5224528312683105,7.69285193443999,7.371456690266816,7.621209571665476,934536528
2005-07-25,7.3595170974731445,7.544592984453552,7.337376815034854,7.522204328904629,385965648
2005-07-26,7.365486145019531,7.412998398411776,7.265982864892563,7.33862061488107,392283324
2005-07-27,7.386382579803467,7.418720377313239,7.2736941907385,7.406531609973831,288427284
2005-07-28,7.301058292388916,7.398323381326805,7.2955850781475755,7.398323381326805,236786976
2005-07-29,7.158270359039307,7.284639649614786,7.139116243279455,7.267226989467449,334197468
2005-08-01,7.254042625427246,7.276181957602704,7.166728584134345,7.167225330304592,226269504
2005-08-02,7.442601680755615,7.450810317247496,7.241853640474542,7.253794035547124,291316392
2005-08-03,7.3955864906311035,7.455786632967445,7.353297177534825,7.412999151677573,236986776
2005-08-04,7.406283855438232,7.437875114324159,7.34459157634869,7.352053671633557,209250540
2005-08-05,7.272450923919678,7.425686230834847,7.24658030495675,7.400561679190492,237350412
2005-08-08,7.24508810043335,7.354541957744746,7.226182356607739,7.303545365645924,179092728
2005-08-09,7.253047943115234,7.280659541952082,7.1769277520176775,7.262748713578471,230940828
2005-08-10,7.1065287590026855,7.271953772865922,7.0866281016796675,7.246331528439268,274884840
2005-08-11,7.065981388092041,7.128917902563063,6.980658113828684,7.111753140073971,300295404
2005-08-12,7.207026958465576,7.218967352856869,7.006030556542706,7.048817088276787,263172564
2005-08-15,7.064737796783447,7.282899439648411,7.059015735538622,7.209017447576493,326661012
2005-08-16,7.1057820320129395,7.159016822204423,7.048319685360221,7.086627916462033,284083632
2005-08-17,7.092101097106934,7.128667872443948,7.0647373978846035,7.102300035547378,155176668
2005-08-18,6.9649858474731445,6.977672783804325,6.840855698278426,6.8634927267961165,474437088
2005-08-19,6.965234756469727,7.001304314960824,6.955781410417367,6.989862088040248,221494284
2005-08-22,6.816227912902832,7.001801954564028,6.799810167089767,6.996079893546754,272247480
2005-08-23,6.9547858238220215,6.958766903135101,6.8189641386303546,6.869710931512466,232635132
2005-08-24,7.029164791107178,7.083394496946234,6.876924881397211,6.904785801592245,343380276
2005-08-25,7.029662609100342,7.064737249191044,6.964487426504168,7.028667220789976,174888936
2005-08-26,7.054289817810059,7.0901109985238175,7.03140394496655,7.051801347076499,150061788
2005-08-29,7.175434589385986,7.192101656130376,7.020956007111142,7.020956007111142,235883880
2005-08-30,7.146081924438477,7.201803766688686,7.1115040276373,7.149067141629071,191488320
2005-08-31,7.1144890785217285,7.1766790478959805,7.073692849183655,7.169962546371384,201158640
2005-09-01,7.1207075119018555,7.151802968950398,7.089613002842188,7.112250029163,109574316
2005-09-02,7.175434589385986,7.213743768591828,7.125434337141713,7.127175792740465,137242620
2005-09-06,7.142101287841797,7.198818040480355,7.134389398312314,7.189116322294157,168323508
2005-09-07,7.335137367248535,7.350809519282599,7.096578337549037,7.111752321430796,299680020
2005-09-08,7.3480730056762695,7.444839922137177,7.29757505817149,7.334142782568636,264267468
2005-09-09,7.4401140213012695,7.440362394391053,7.377177512735808,7.395087866878064,175444380
2005-09-12,7.705041408538818,7.746832551091717,7.487627264837292,7.5062832123436385,415044540
2005-09-13,7.75330114364624,7.849072675730074,7.616235212718824,7.686633820444336,411584004
2005-09-14,7.537378311157227,7.793101622011437,7.470213300975631,7.679916492997584,450580968
2005-09-15,7.527925491333008,7.630662368376882,7.410760222951696,7.450809910785646,618029352
2005-09-16,7.467726707458496,7.574692088133435,7.459516649503134,7.562751693817083,302888808
2005-09-19,7.557030200958252,7.612006448508829,7.480412788305148,7.487627457994912,230245524
2005-09-20,7.659518241882324,7.743847544531338,7.592851394855248,7.61573679544936,373665960
2005-09-21,7.758772850036621,7.80504229157303,7.61101124439579,7.671956501872724,404383212
2005-09-22,7.745588302612305,7.940863575319448,7.715737556093613,7.748821892538,519735744
2005-09-23,7.844843864440918,7.890863986422667,7.775938342010896,7.786136806781308,339012648
2005-09-26,7.8179779052734375,7.983900140479447,7.775191847226636,7.947829161967237,395380224
2005-09-27,7.8095197677612305,7.920714599886707,7.79558907086251,7.834644791596225,274649076
2005-09-28,7.612006187438965,7.838375506335575,7.602055622062007,7.816484546902935,319576104
2005-09-29,7.702056407928467,7.729420108220783,7.613996294791324,7.628921906405817,224327448
2005-09-30,7.872206211090088,7.8980773013003605,7.768474425154371,7.816484373400429,365685948
2005-10-03,7.927431583404541,7.963004392952969,7.780913262697366,7.8018088340725065,366045588
2005-10-04,7.736385345458984,7.992108671997421,7.729917217123405,7.959023859024868,365406228
2005-10-05,7.7291717529296875,7.833400765395328,7.661757890413824,7.778425465580406,332802864
2005-10-06,7.779918193817139,7.822953097151904,7.713747621791631,7.814494666342925,319432248
2005-10-07,7.785888671875,7.877431698451998,7.724942462528647,7.830665033767304,270541188
2005-10-10,7.7276787757873535,7.83141056947624,7.6903645091589015,7.7938488777346695,222665112
2005-10-11,7.614493370056152,7.7774299112627086,7.58364723303848,7.726683591130418,341362296
2005-10-12,7.486880302429199,7.641607249603242,7.4378740191349015,7.592105168143494,371875752
2005-10-13,7.3990678787231445,7.5125028057602785,7.230907449795217,7.5125028057602785,422285292
2005-10-14,7.366730213165283,7.468472173208636,7.277177020324583,7.460263063382359,340423236
2005-10-17,7.587130546569824,7.59210559230146,7.3274256702661,7.400561117694513,302365332
2005-10-18,7.544343948364258,7.660762671814531,7.530910471818713,7.586135090528174,282828888
2005-10-19,7.67917013168335,7.708275760101301,7.561259275478648,7.562254189802388,280147572
2005-10-20,7.542353630065918,7.739618741502889,7.4928505983960125,7.711260601948828,555911532
2005-10-21,8.455297470092773,8.617736326877127,8.28365364047852,8.602065121331188,914780304
2005-10-24,8.67296028137207,8.689130128749783,8.512261935928391,8.541616413506562,376890732
2005-10-25,8.629674911499023,8.641865099685404,8.528928348055569,8.601566095112496,274856868
2005-10-26,8.841866493225098,8.855797189509728,8.611764949408625,8.614004099093844,355943700
2005-10-27,8.782662391662598,8.8829122208948,8.748334764557848,8.870723927235808,205170624
2005-10-28,8.909778594970703,8.929182033168678,8.831419722849922,8.837639478469274,235903860
2005-10-31,9.257293701171875,9.32221956550776,8.943112165248293,8.96127089278237,573142284
2005-11-01,9.437395095825195,9.549834170976029,9.179432130647934,9.250329381367155,653589756
2005-11-02,9.44485855102539,9.577197809660138,9.382420206249467,9.495106705781371,422193384
2005-11-03,9.600829124450684,9.6165012776646,9.487146290346358,9.512769483500175,297638064
2005-11-04,9.712273597717285,9.746104478590267,9.588391352597203,9.701078796466717,352643004
2005-11-07,9.826703071594238,9.887399962233886,9.755060700152347,9.828443579367747,383276340
2005-11-08,9.699089050292969,9.84063233034662,9.666252609525847,9.807298195388068,315584100
2005-11-09,9.431674003601074,9.659038729468275,9.40381260785961,9.618739718479175,418257324
2005-11-10,9.7289400100708,9.735159765917652,9.388887822893755,9.412021598527156,364782852
2005-11-11,9.711526870727539,9.873219659040114,9.67296931591505,9.828940990877408,282273444
2005-11-14,9.874960899353027,9.906054936435696,9.739636426806872,9.754313191505465,312003684
2005-11-15,9.771228790283203,9.875706647482328,9.725208668899196,9.810531462287727,344651004
2005-11-16,9.904313087463379,9.921725745871573,9.803814898048667,9.855805448194603,347460192
2005-11-17,10.036155700683594,10.045111351898642,9.938642717627223,9.995110624928545,368119512
2005-11-18,9.955558776855469,10.062276733765668,9.946603125509847,10.037151235378417,280742976
